sex,age_month,weight,percentile
m,109,38.3,85
m,109,40.1,90
m,109,43.1,95
m,109,45.2,97
m,109,49.6,99
m,110,21.8,1
m,110,23.3,3
m,110,24.2,5
m,110,25.7,10
m,110,26.8,15
m,110,28.5,25
m,110,32,50
m,110,36.2,75
m,110,38.7,85
m,110,40.6,90
m,110,43.6,95
m,110,45.7,97
m,110,50.2,99
m,111,21.9,1
m,111,23.5,3
m,111,24.4,5
m,111,25.9,10
m,111,27,15
m,111,28.7,25
m,111,32.3,50
m,111,36.6,75
m,111,39.2,85
m,111,41.1,90
m,111,44.1,95
m,111,46.3,97
m,111,50.7,99
m,112,22.1,1
m,112,23.7,3
m,112,24.6,5
m,112,26.2,10
m,112,27.3,15
m,112,29,25
m,112,32.7,50
m,112,37,75
m,112,39.6,85
m,112,41.5,90
m,112,44.6,95
m,112,46.8,97
m,112,51.3,99
m,113,22.2,1
m,113,23.9,3
m,113,24.8,5
m,113,26.4,10
m,113,27.5,15
m,113,29.3,25
m,113,33,50
m,113,37.4,75
m,113,40.1,85
m,113,42,90
m,113,45.1,95
m,113,47.3,97
m,113,51.9,99
m,114,22.4,1
m,114,24.1,3
m,114,25,5
m,114,26.6,10
m,114,27.8,15
m,114,29.6,25
m,114,33.4,50
m,114,37.8,75
m,114,40.5,85
m,114,42.5,90
m,114,45.7,95
m,114,47.9,97
m,114,52.5,99
m,115,22.5,1
m,115,24.3,3
m,115,25.2,5
m,115,26.9,10
m,115,28,15
m,115,29.9,25
m,115,33.7,50
m,115,38.3,75
m,115,41,85
m,115,43,90
m,115,46.2,95
m,115,48.4,97
m,115,53,99
m,116,22.7,1
m,116,24.4,3
m,116,25.4,5
m,116,27.1,10
m,116,28.3,15
m,116,30.2,25
m,116,34.1,50
m,116,38.7,75
m,116,41.5,85
m,116,43.5,90
m,116,46.7,95
m,116,49,97
m,116,53.6,99
m,117,22.8,1
m,117,24.6,3
m,117,25.6,5
m,117,27.3,10
m,117,28.5,15
m,117,30.4,25
m,117,34.4,50
m,117,39.1,75
m,117,41.9,85
m,117,44,90
m,117,47.2,95
m,117,49.5,97
m,117,54.2,99
m,118,23,1
m,118,24.8,3
m,118,25.9,5
m,118,27.6,10
m,118,28.8,15
m,118,30.7,25
m,118,34.8,50
m,118,39.5,75
m,118,42.4,85
m,118,44.5,90
m,118,47.8,95
m,118,50.1,97
m,118,54.8,99
m,119,23.1,1
m,119,25,3
m,119,26.1,5
m,119,27.8,10
m,119,29.1,15
m,119,31,25
m,119,35.2,50
m,119,40,75
m,119,42.9,85
m,119,45,90
m,119,48.3,95
m,119,50.6,97
m,119,55.4,99
m,120,23.3,1
m,120,25.2,3
m,120,26.3,5
m,120,28.1,10
m,120,29.3,15
m,120,31.3,25
m,120,35.5,50
m,120,40.4,75
m,120,43.3,85
m,120,45.5,90
m,120,48.8,95
m,120,51.2,97
m,120,56,99
m,121,23.5,1
m,121,25.4,3
m,121,26.5,5
m,121,28.3,10
m,121,29.6,15
m,121,31.6,25
m,121,35.9,50
m,121,40.8,75
m,121,43.8,85
m,121,46,90
m,121,49.4,95
m,121,51.8,97
m,121,56.6,99
m,122,23.6,1
m,122,25.6,3
m,122,26.7,5
m,122,28.6,10
m,122,29.9,15
m,122,32,25
m,122,36.3,50
m,122,41.3,75
m,122,44.3,85
m,122,46.5,90
m,122,49.9,95
m,122,52.3,97
m,122,57.2,99
m,123,23.8,1
m,123,25.8,3
m,123,26.9,5
m,123,28.8,10
m,123,30.2,15
m,123,32.3,25
m,123,36.7,50
m,123,41.7,75
m,123,44.8,85
m,123,47,90
m,123,50.5,95
m,123,52.9,97
m,123,57.8,99
m,124,23.9,1
m,124,26,3
m,124,27.2,5
m,124,29.1,10
m,124,30.4,15
m,124,32.6,25
m,124,37,50
m,124,42.2,75
m,124,45.3,85
m,124,47.5,90
m,124,51,95
m,124,53.4,97
m,124,58.4,99
m,125,24.1,1
m,125,26.2,3
m,125,27.4,5
m,125,29.3,10
m,125,30.7,15
m,125,32.9,25
m,125,37.4,50
m,125,42.6,75
m,125,45.7,85
m,125,48,90
m,125,51.5,95
m,125,54,97
m,125,59,99
m,126,24.3,1
m,126,26.4,3
m,126,27.6,5
m,126,29.6,10
m,126,31,15
m,126,33.2,25
m,126,37.8,50
m,126,43.1,75
m,126,46.2,85
m,126,48.5,90
m,126,52.1,95
m,126,54.6,97
m,126,59.6,99
m,127,24.5,1
m,127,26.6,3
m,127,27.9,5
m,127,29.9,10
m,127,31.3,15
m,127,33.5,25
m,127,38.2,50
m,127,43.6,75
m,127,46.7,85
m,127,49,90
m,127,52.7,95
m,127,55.1,97
m,127,60.2,99
m,128,24.6,1
m,128,26.8,3
m,128,28.1,5
m,128,30.1,10
m,128,31.6,15
m,128,33.9,25
m,128,38.6,50
m,128,44,75
m,128,47.2,85
m,128,49.6,90
m,128,53.2,95
m,128,55.7,97
m,128,60.8,99
m,129,24.8,1
m,129,27.1,3
m,129,28.3,5
m,129,30.4,10
m,129,31.9,15
m,129,34.2,25
m,129,39,50
m,129,44.5,75
m,129,47.7,85
m,129,50.1,90
m,129,53.8,95
m,129,56.3,97
m,129,61.4,99
m,130,25,1
m,130,27.3,3
m,130,28.6,5
m,130,30.7,10
m,130,32.2,15
m,130,34.5,25
m,130,39.4,50
m,130,44.9,75
m,130,48.2,85
m,130,50.6,90
m,130,54.3,95
m,130,56.9,97
m,130,62.1,99
m,131,25.2,1
m,131,27.5,3
m,131,28.8,5
m,131,30.9,10
m,131,32.5,15
m,131,34.9,25
m,131,39.8,50
m,131,45.4,75
m,131,48.7,85
m,131,51.1,90
m,131,54.9,95
m,131,57.5,97
m,131,62.7,99
m,132,25.4,1
m,132,27.7,3
m,132,29.1,5
m,132,31.2,10
m,132,32.8,15
m,132,35.2,25
m,132,40.2,50
m,132,45.9,75
m,132,49.3,85
m,132,51.7,90
m,132,55.5,95
m,132,58.1,97
m,132,63.3,99
m,133,25.6,1
m,133,28,3
m,133,29.3,5
m,133,31.5,10
m,133,33.1,15
m,133,35.6,25
m,133,40.6,50
m,133,46.4,75
m,133,49.8,85
m,133,52.2,90
m,133,56.1,95
m,133,58.7,97
m,133,64,99
m,134,25.8,1
m,134,28.2,3
m,134,29.6,5
m,134,31.8,10
m,134,33.4,15
m,134,35.9,25
m,134,41.1,50
m,134,46.9,75
m,134,50.3,85
m,134,52.8,90
m,134,56.6,95
m,134,59.3,97
m,134,64.6,99
m,135,26,1
m,135,28.4,3
m,135,29.8,5
m,135,32.1,10
m,135,33.7,15
m,135,36.3,25
m,135,41.5,50
m,135,47.4,75
m,135,50.8,85
m,135,53.3,90
m,135,57.2,95
m,135,59.9,97
m,135,65.3,99
m,136,26.1,1
m,136,28.7,3
m,136,30.1,5
m,136,32.4,10
m,136,34,15
m,136,36.6,25
m,136,41.9,50
m,136,47.9,75
m,136,51.4,85
m,136,53.9,90
m,136,57.8,95
m,136,60.5,97
m,136,65.9,99
m,137,26.3,1
m,137,28.9,3
m,137,30.3,5
m,137,32.7,10
m,137,34.3,15
m,137,37,25
m,137,42.3,50
m,137,48.3,75
m,137,51.9,85
m,137,54.4,90
m,137,58.4,95
m,137,61.1,97
m,137,66.5,99
m,138,26.6,1
m,138,29.2,3
m,138,30.6,5
m,138,33,10
m,138,34.7,15
m,138,37.3,25
m,138,42.8,50
m,138,48.9,75
m,138,52.4,85
m,138,55,90
m,138,59,95
m,138,61.7,97
m,138,67.2,99
m,139,26.8,1
m,139,29.4,3
m,139,30.9,5
m,139,33.3,10
m,139,35,15
m,139,37.7,25
m,139,43.2,50
m,139,49.4,75
m,139,53,85
m,139,55.6,90
m,139,59.6,95
m,139,62.4,97
m,139,67.9,99
m,140,27,1
m,140,29.7,3
m,140,31.2,5
m,140,33.6,10
m,140,35.4,15
m,140,38.1,25
m,140,43.6,50
m,140,49.9,75
m,140,53.5,85
m,140,56.1,90
m,140,60.2,95
m,140,63,97
m,140,68.5,99
m,141,27.3,1
m,141,30,3
m,141,31.5,5
m,141,34,10
m,141,35.7,15
m,141,38.5,25
m,141,44.1,50
m,141,50.4,75
m,141,54.1,85
m,141,56.7,90
m,141,60.8,95
m,141,63.6,97
m,141,69.2,99
m,142,27.5,1
m,142,30.2,3
m,142,31.8,5
m,142,34.3,10
m,142,36.1,15
m,142,38.9,25
m,142,44.5,50
m,142,50.9,75
m,142,54.6,85
m,142,57.3,90
m,142,61.4,95
m,142,64.2,97
m,142,69.8,99
m,143,27.7,1
m,143,30.5,3
m,143,32.1,5
m,143,34.6,10
m,143,36.4,15
m,143,39.2,25
m,143,45,50
m,143,51.4,75
m,143,55.1,85
m,143,57.8,90
m,143,62,95
m,143,64.8,97
m,143,70.5,99
m,144,28,1
m,144,30.8,3
m,144,32.4,5
m,144,35,10
m,144,36.8,15
m,144,39.6,25
m,144,45.4,50
m,144,51.9,75
m,144,55.7,85
m,144,58.4,90
m,144,62.6,95
m,144,65.4,97
m,144,71.1,99
m,145,28.3,1
m,145,31.1,3
m,145,32.7,5
m,145,35.3,10
m,145,37.2,15
m,145,40,25
m,145,45.9,50
m,145,52.4,75
m,145,56.2,85
m,145,58.9,90
m,145,63.1,95
m,145,66,97
m,145,71.7,99
m,146,28.6,1
m,146,31.4,3
m,146,33.1,5
m,146,35.7,10
